name,category,city,address,phone,website,rating,reviews,maps_url,scraped_at,email
Sri Madhuram's Hot Spot,catering service,Tirunelveli,"KAMARAJAR STREET, ZION COMPLEX, ANBU NAGAR, PERUMAL PURAM, 41/L262, Perumalpuram, Vasantha Nager, Tirunelveli, Tamil Nadu 627011",094422 04085,http://www.srimadhuramcatering.com/,4.1,,"https://www.google.com/maps/place/Sri+Madhuram's+Hot+Spot/@8.7207937,77.6600682,13z/data=!3m1!5s0x3b04120a8ee2c531:0x98cdc4dcf45dccd6!4m10!1m2!2m1!1scatering+service+in+Tirunelveli,+Tamil+Nadu!3m6!1s0x3b04130e1fd28a5f:0xe7dbb8b4e99d37e!8m2!3d8.704924!4d77.7444536!15sCitjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVuZWx2ZWxpLCBUYW1pbCBOYWR1WiwiKmNhdGVyaW5nIHNlcnZpY2UgaW4gdGlydW5lbHZlbGkgdGFtaWwgbmFkdZIBF3NlbGZfc2VydmljZV9yZXN0YXVyYW504AEA!16s%2Fg%2F11dzsr9g3_?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
"Tamil Catering & Events, Tirupur",catering service,Tiruppur,"18/21, Indira Street, kumarananthapuram, Tiruppur, Chettipalayam, Tamil Nadu 641602",086681 82814,http://www.tamilcateringandevents.com/,4.8,,"https://www.google.com/maps/place/Tamil+Catering+%26+Events,+Tirupur/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba9074f5ee1a989:0x596b3fa6f4a48c36!8m2!3d11.1242874!4d77.3358497!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBEGNhdGVyaW5nX3NlcnZpY2WaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmFhWE5JVm1wQlJSQULgAQD6AQUIwQMQRQ!16s%2Fg%2F11vb4bbgfy?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
Lakshmi Catering Services – Best Catering Service in Tirupur,catering service,Tiruppur,"Sri Balaji complex, 38/73, Stanes Rd, 4th street, KNP Puram, Odakkadu, Tiruppur, Tamil Nadu 641602",082208 84275,https://www.lakshmicaters.com/,4.9,,"https://www.google.com/maps/place/Lakshmi+Catering+Services+%E2%80%93+Best+Catering+Service+in+Tirupur/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba907932b50b381:0xa8efecb91b0acfe3!8m2!3d11.1106212!4d77.3375744!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBIGNhdGVyaW5nX2Zvb2RfYW5kX2RyaW5rX3N1cHBsaWVz4AEA!16s%2Fg%2F11l5dq99kl?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
Grand Catering,catering service,Tiruppur,"Masjid, 101, Venkateshwara Nagar, Saran theater Road, opposite Building, Kumar Nagar, Valayankadu South, Tiruppur, Tamil Nadu 641603",091503 53020,,4.7,,"https://www.google.com/maps/place/Grand+Catering/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba907e3352183a3:0xd67074a43d1ebf45!8m2!3d11.1159665!4d77.3260829!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBEGNhdGVyaW5nX3NlcnZpY2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUmtNMlIyVVZWM0VBReABAPoBBAgAEEE!16s%2Fg%2F11v5r_hnmv?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
Pollachi Raja Catering,catering service,Tiruppur,"Angeripalayam Main Rd, Vengamedu, Mangulam, Tiruppur, Chettipalayam, Tamil Nadu 641603",088709 55655,,4.7,,"https://www.google.com/maps/place/Pollachi+Raja+Catering/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba907bae5bc5a89:0xffde46a23d830718!8m2!3d11.1507682!4d77.3325612!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBEGNhdGVyaW5nX3NlcnZpY2WaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTnllRW95Y25aUlJSQULgAQD6AQQIABBA!16s%2Fg%2F11tbx36tlg?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
ATS CATERING,catering service,Tiruppur,"Palayakadu, Tiruppur, Tamil Nadu 641601",082482 22729,,4.9,,"https://www.google.com/maps/place/ATS+CATERING/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba9073d52142433:0x2ec225b11935730!8m2!3d11.1150052!4d77.3642656!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBF3Jlc3RhdXJhbnRfc3VwcGx5X3N0b3Jl4AEA!16s%2Fg%2F11s2m_pzbv?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
ANTONY CATERINGS,catering service,Tiruppur,"PKS KNITTING BUILDING, No 3, Palladam Rd, Rayapuram, Tiruppur, Tamil Nadu 641605",099429 60604,http://www.antonycaterings.com/,4.8,,"https://www.google.com/maps/place/ANTONY+CATERINGS/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba9074478248445:0xff51c18d3145f926!8m2!3d11.0672652!4d77.3395238!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBEGNhdGVyaW5nX3NlcnZpY2XgAQA!16s%2Fg%2F11fl_7x4fb?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
Sri Samudhra Catering Service,catering service,Tiruppur,"48QG+HVP, Avinasi Koundam, Velampalayam, Tiruppur, Tamil Nadu 641603",096777 52540,,4.1,,"https://www.google.com/maps/place/Sri+Samudhra+Catering+Service/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba907b76f174f31:0x338d97f249c81172!8m2!3d11.1389747!4d77.3271926!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBEWZhbWlseV9yZXN0YXVyYW504AEA!16s%2Fg%2F11jzx7dpm8?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
Best n Best catering service,catering service,Tiruppur,"SRC Mill Compound, 49/1, Uthukuli Rd, Kumaran Colony, Valipalayam, Tiruppur, Tamil Nadu 641601",098438 93237,,5.0,,"https://www.google.com/maps/place/Best+n+Best+catering+service/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba907ca60130ea9:0x8fb75028436f284a!8m2!3d11.1124339!4d77.3568292!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBF3Jlc3RhdXJhbnRfc3VwcGx5X3N0b3Jl4AEA!16s%2Fg%2F11ghs8hf2h?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
Dreams Catering,catering service,Tiruppur,"No.9, Kulalar Street, Kannipiran Colony, Valipalayam, Tiruppur, Tamil Nadu 641601",,https://www.facebook.com/dreamplannerseventmanagement,4.8,,"https://www.google.com/maps/place/Dreams+Catering/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba9073405a258bf:0x3521a271c896edeb!8m2!3d11.1069659!4d77.3475907!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBEGNhdGVyaW5nX3NlcnZpY2XgAQA!16s%2Fg%2F11pd34g5gh?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
Tirupur catering services,catering service,Tiruppur,"2, Vengamedu, 835kanakkam palayam, Tiruppur, Chettipalayam, Tamil Nadu 641603",093608 98436,https://787oy7.blogspot.com/,4.0,,"https://www.google.com/maps/place/Tirupur+catering+services/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba90595f8403343:0x542f733e94ab54b!8m2!3d11.1463577!4d77.3381951!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBEGNhdGVyaW5nX3NlcnZpY2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTXhkMDlIWDB4QkVBReABAPoBBAgAEBY!16s%2Fg%2F11qs67yf1_?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
Zulekha Cloud Kitchen & Caterers,catering service,Tiruppur,"Sheriff Colony Main Rd, Sheriff Colony Extension, Tiruppur, Tamil Nadu 641604",087541 57616,,4.9,,"https://www.google.com/maps/place/Zulekha+Cloud+Kitchen+%26+Caterers/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba907ca21cc0f95:0x874d814cc68c27f1!8m2!3d11.09196!4d77.35016!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBEGNhdGVyaW5nX3NlcnZpY2WaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhDYUZOVWFFeFpWM2hSVlZWT1JWZ3hjRmhZTVZsMFpXMDFlbEl4UlJBQuABAPoBBQiLARA4!16s%2Fg%2F11tjptm2qg?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
Kongu catering service,catering service,Tiruppur,"492J+9F2, Jai Nagar, Valliammai Nagar, Tiruppur, Tamil Nadu 641606",098942 37131,,4.9,,"https://www.google.com/maps/place/Kongu+catering+service/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba90900423f7687:0xfa912de72a144915!8m2!3d11.1009596!4d77.38115!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBDHNvdXBfa2l0Y2hlbpoBI0NoWkRTVWhOTUc5blMwVlFibGRmVFhwcmNVbGlOVmQzRUFF4AEA-gEECAAQJA!16s%2Fg%2F11w7_n3_nk?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
VALAM CATERERS,catering service,Tiruppur,"NO 15/14, VISHNUPRIYA COMPLEX, PN Rd, opp. KVB BANK, Kamaraj Nagar, Tiruppur, Tamil Nadu 641602",088700 12756,,4.8,,"https://www.google.com/maps/place/VALAM+CATERERS/@11.1143034,77.2834368,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba907cadd0c1be3:0xfa9bad832d8c4068!8m2!3d11.1217336!4d77.3404214!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBEGNhdGVyaW5nX3NlcnZpY2XgAQA!16s%2Fg%2F11vw_80rvw?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:09,
Sai Krisshna Catering,catering service,Tiruppur,"48J5+CGW, Amarjothi Garden, Velampalayam, Tiruppur, Tamil Nadu 641663",095007 00066,,4.3,,"https://www.google.com/maps/place/Sai+Krisshna+Catering/@11.1466349,77.2257393,13z/data=!4m10!1m2!2m1!1scatering+service+in+Tiruppur,+Tamil+Nadu!3m6!1s0x3ba906c287ec63bb:0x578cd40e079609e3!8m2!3d11.1311034!4d77.3088194!15sCihjYXRlcmluZyBzZXJ2aWNlIGluIFRpcnVwcHVyLCBUYW1pbCBOYWR1WikiJ2NhdGVyaW5nIHNlcnZpY2UgaW4gdGlydXBwdXIgdGFtaWwgbmFkdZIBEGNhdGVyaW5nX3NlcnZpY2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnFNRzlsWDFaUkVBReABAPoBBAgAEDA!16s%2Fg%2F11c3syltkj?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:10,
Sri Varahi Catering Services,catering service,Vellore,"15/5, Avalkar Street, Kosapet, Vellore, Tamil Nadu 632001",090431 71992,https://www.srivarahicatering.com/,4.9,,"https://www.google.com/maps/place/Sri+Varahi+Catering+Services/@12.8957295,79.0631451,13z/data=!3m1!5s0x3bad38e7dd9a650b:0x8fa4e6dce500a5be!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad38e7ddbd878d:0xa08f1404083c8b95!8m2!3d12.9113347!4d79.1337741!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHVaKCImY2F0ZXJpbmcgc2VydmljZSBpbiB2ZWxsb3JlIHRhbWlsIG5hZHWSASBjYXRlcmluZ19mb29kX2FuZF9kcmlua19zdXBwbGllc5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VRMVowMDJVMHBCRUFF4AEA-gEECAAQSQ!16s%2Fg%2F11c6ppjr6l?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:10,
Sri Surya Catering Service,catering service,Vellore,"No.41, Thiyaki Kumaran Rd, Palavansathukuppam, Virupatchipuram, RV Nagar, Vellore, Tamil Nadu 632002",093605 40898,,5.0,,"https://www.google.com/maps/place/Sri+Surya+Catering+Service/@12.8957295,79.0631451,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad39227b4ec857:0x4f244f33ea701260!8m2!3d12.8918079!4d79.1327975!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHVaKCImY2F0ZXJpbmcgc2VydmljZSBpbiB2ZWxsb3JlIHRhbWlsIG5hZHWSARdyZXN0YXVyYW50X3N1cHBseV9zdG9yZeABAA!16s%2Fg%2F11d_bhnnsc?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:10,
Vasantham catering service,catering service,Vellore,"157, Gandhiji St, Vasan Nagar, Krishna Nagar, RV Nagar, Palavansathu, Vellore, Tamil Nadu 632002",063808 09474,http://vasanthamcateringservice.com/,5.0,,"https://www.google.com/maps/place/Vasantham+catering+service/@12.8957295,79.0631451,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad393b1e646f7f:0x9ad4937044e8044!8m2!3d12.894322!4d79.1323583!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHWSARdyZXN0YXVyYW50X3N1cHBseV9zdG9yZeABAA!16s%2Fg%2F11mm765wv6?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:10,
Bhuvaneshwari catering service,catering service,Vellore,"18/5 subramaniya, Sundareswarar Swamy Koil St, Kosapet, Vellore, Tamil Nadu 632001",098426 79969,,5.0,,"https://www.google.com/maps/place/Bhuvaneshwari+catering+service/@12.9625026,79.0662955,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad39b6579c0ebd:0xda887dc4c18c8a17!8m2!3d12.9132494!4d79.1369073!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHWSARBjYXRlcmluZ19zZXJ2aWNl4AEA!16s%2Fg%2F11t9x4y3m3?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:10,
K. Prumal catering services,catering service,Vellore,"No.132/1, Thangavel mudthalir street, Sainathapuram, RV Nagar, Vellore, Tamil Nadu 632001",097905 16975,https://www.instagram.com/pandusekar4?igsh=MWhndTRxbXc4ZDNy,5.0,,"https://www.google.com/maps/place/K.+Prumal+catering+services/@12.8990104,79.0647724,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad39007a4c12ab:0x9e75fce3bd9bca5f!8m2!3d12.8990104!4d79.1368702!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHVaKCImY2F0ZXJpbmcgc2VydmljZSBpbiB2ZWxsb3JlIHRhbWlsIG5hZHWSARdyZXN0YXVyYW50X3N1cHBseV9zdG9yZeABAA!16s%2Fg%2F11xh8shfx8?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:10,
"AFROS BASHA CATERING & SUPPLIERS (NEW INDIAN)- Wedding Catering, Veg & Non Veg Catering Service",catering service,Vellore,"No: 1/99, BTC Road, Mettu St, near Makka Mosque, Saidapet, Vellore, Tamil Nadu 632001",099943 36205,,4.2,,"https://www.google.com/maps/place/AFROS+BASHA+CATERING+%26+SUPPLIERS+(NEW+INDIAN)-+Wedding+Catering,+Veg+%26+Non+Veg+Catering+Service/@12.8990104,79.0647724,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad38ec3bf427a9:0x69ca35d2fab8dc47!8m2!3d12.9186947!4d79.1398026!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHVaKCImY2F0ZXJpbmcgc2VydmljZSBpbiB2ZWxsb3JlIHRhbWlsIG5hZHWSARBjYXRlcmluZ19zZXJ2aWNlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJQY0hGeVpsRm5FQUXgAQD6AQQIMBAb!16s%2Fg%2F11c0r5h_vk?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:10,
Sabarish HiClass Catering Service (Catering Contractor/Best Catering Service in Vellore),catering service,Vellore,"No. C, Bus Stop, 108, Arni Rd, near Jayamurugan theatre, Sankaranpalayam, Vellore, Tamil Nadu 632001",,,5.0,,"https://www.google.com/maps/place/Sabarish+HiClass+Catering+Service+(Catering+Contractor%2FBest+Catering+Service+in+Vellore)/@12.8990104,79.0647724,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad39c15fa4c29f:0xb9bcd6c189b9586a!8m2!3d12.910435!4d79.1332779!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHVaKCImY2F0ZXJpbmcgc2VydmljZSBpbiB2ZWxsb3JlIHRhbWlsIG5hZHWSARBjYXRlcmluZ19zZXJ2aWNl4AEA!16s%2Fg%2F11j4ykpw9n?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:10,
Sri Swaminatha Catering Service and Event Management,catering service,Vellore,"No 14, Govindraj nagar, KN St, Suthanthira Ponvizha Nagar, extn, Gandhi Nagar, Vellore, Tamil Nadu 632006",094433 92731,,5.0,,"https://www.google.com/maps/place/Sri+Swaminatha+Catering+Service+and+Event+Management/@12.954693,79.0625335,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad47fb6d569b29:0x3415f84fb9ad7af7!8m2!3d12.954693!4d79.1346313!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHVaKCImY2F0ZXJpbmcgc2VydmljZSBpbiB2ZWxsb3JlIHRhbWlsIG5hZHWSARdyZXN0YXVyYW50X3N1cHBseV9zdG9yZeABAA!16s%2Fg%2F11rht2by1t?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:10,
Vellore Biriyani catering services,catering service,Vellore,"No. 15, 14th East Cross Rd, Suthanthira Ponvizha Nagar, Gandhi Nagar, Vellore, Tamil Nadu 632006",099431 98711,http://facebook.com/vellorebiriyani,3.7,,"https://www.google.com/maps/place/Vellore+Biriyani+catering+services/@12.954693,79.0625335,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad47661147e0c3:0x5f683d9472938713!8m2!3d12.9502096!4d79.1404114!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHVaKCImY2F0ZXJpbmcgc2VydmljZSBpbiB2ZWxsb3JlIHRhbWlsIG5hZHWSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11c1vpnnv_?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:11,
RVS Agency,catering service,Vellore,"3, New Agraharam St, Kosapet, Vellore, Tamil Nadu 632001",063823 31149,,4.9,,"https://www.google.com/maps/place/RVS+Agency/@12.954693,79.0625335,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad38e7a4345ce1:0x5a6c8f9370000000!8m2!3d12.9093497!4d79.1349811!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHVaKCImY2F0ZXJpbmcgc2VydmljZSBpbiB2ZWxsb3JlIHRhbWlsIG5hZHWSARlmb29kX21hbnVmYWN0dXJpbmdfc3VwcGx5mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDIxNGMxSnRPVlJSYTFwWFlXdGtORlV6VW1oU1YwNU1XVEpXZGxSSFl4QULgAQD6AQUIhQIQMA!16s%2Fg%2F11js4n0d5q?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:11,
Ramya Catering Service,catering service,Vellore,"27/9, Annaikulathaman Kovil 2nd Street, near Nathamuni Kalyana Mandapam, Kosapet, Vellore, Tamil Nadu 632001",063838 28441,,,,"https://www.google.com/maps/place/Ramya+Catering+Service/@12.954693,79.0625335,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad39b5f11e61c3:0x27dca91bed809468!8m2!3d12.9101588!4d79.1387331!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHWSARdyZXN0YXVyYW50X3N1cHBseV9zdG9yZeABAA!16s%2Fg%2F11z0_p310_?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:11,
AR caterings services,catering service,Vellore,"MC Rd, Kaspa, Vellore, Tamil Nadu 632001",098654 17471,,5.0,,"https://www.google.com/maps/place/AR+caterings+services/@12.954693,79.0625335,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad3985f2249c3b:0x33b41858594a7c1e!8m2!3d12.9071999!4d79.1254504!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHWSARdyZXN0YXVyYW50X3N1cHBseV9zdG9yZeABAA!16s%2Fg%2F11wqrbnf13?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:11,
Alif Cooking & Catering Service,catering service,Vellore,"No 21/5 Subethar, Lal Ahmed Street, Rahmathpala, R N Palayam, Vellore, Tamil Nadu 632001",099522 63287,,,,"https://www.google.com/maps/place/Alif+Cooking+%26+Catering+Service/@12.954693,79.0625335,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad39a9d4c74bc3:0xe211b3615e09cc34!8m2!3d12.9018382!4d79.1252175!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHWSASBjYXRlcmluZ19mb29kX2FuZF9kcmlua19zdXBwbGllc-ABAA!16s%2Fg%2F11z230ffss?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:11,
MADHINA BIRYANI CATERING SERVICE,catering service,Vellore,"34/A, Vasanthapuram Rd, Manivizhundhan, AUVLIYA NAGAR, Kosapet, Vellore, Tamil Nadu 632001",092452 76816,,,,"https://www.google.com/maps/place/MADHINA+BIRYANI+CATERING+SERVICE/@12.954693,79.0625335,13z/data=!4m10!1m2!2m1!1scatering+service+in+Vellore,+Tamil+Nadu!3m6!1s0x3bad38c30c6aaa57:0x152367b2bc5d3a6c!8m2!3d12.9138186!4d79.1278791!15sCidjYXRlcmluZyBzZXJ2aWNlIGluIFZlbGxvcmUsIFRhbWlsIE5hZHVaKCImY2F0ZXJpbmcgc2VydmljZSBpbiB2ZWxsb3JlIHRhbWlsIG5hZHWSASBjYXRlcmluZ19mb29kX2FuZF9kcmlua19zdXBwbGllc-ABAA!16s%2Fg%2F11yvdkxqvr?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D",2026-05-10 04:11,
